0,11.281,0,0,12.907,0,0,0,0.22956,7.157,0,0,8.6491,0,0,0,0.10072,0,12.895,25.608,0,4.4537,0,0,20.606,0,0,0,0,2.6434,0,0,4.3659,0,0,0,0,0,0,0,4.3072,0,48.506,2.0868,0,5.7578,0,15.097,19.749,0,14.183,184.23,0,0,24.577,7.8501,0,0,0,3.6224,0,0,0,0,8.8156,4.4244,0,56.396,0,425.94,0,0,0,52.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.712,24.002,46.351,24.133,39.448,25.488,0,0,41.998,24.108,20.805,9.3399,15.46,10.157,30.711,24.425,94.766,69.908,148.16,58.722,65.956,7.625,43.941,4.8038,0,10.282,38.122,10.335,4.9872,0,0,22.928,0,11.467,2.1738,36.678,2.9748,15.737,63.435,2.5008,20.78,2.2066,16.855,26.981,20.096,60.195,1.9899,11.226,135.97,23.939,58.791,23.202,10.417,7.3779,0,16.631,1.5123,0,41.362,35.674,19.049,0,8.2569,41.734,83.042,44.218,0,28.742,0,0,0,47.056,11.618,0,62.787,0,0,0,22.253,1.8679,0,7.0875,12.639,1.1615,0,28.181,0,110.27,45.213,12.981,0,24.079,31.771,42.442,43.765,21.52,16.523,12.476,0,43.943,8.032,12.684,20.841,28.56
4200,13615,14157,8833.6,17781,14235,11594,10384,8711.4,8224.9,17026,14369,4970.4,4797,12655,10210,11667,17067,14044,10993,15006,11516,14577,10227,14604,10353,15334,14705,9425.6,13067,10382,8598.1,9674.5,2622.5,18812,13381,12370,17576,8775.5,6499.9,10011,5424.4,15038,10458,8899.7,7256.4,12907,10153,13371,10471,13988,26820,13293,13368,10536,14830,14668,8941.5,16872,11436,12455,6346.7,8534.7,12382,12077,12473,8152.9,11320,8900,18790,8629,8122.7,7942,11421,11260,7244,11183,6066.4,8199.7,10953,12855,7312.5,1199,9826,14083,10443,11937,14767,11981,14766,8250.6,12707,16396,11767,14159,9353.8,12188,11624,18570,21133,21356,12272,12698,14952,11397,10363,12131,12596,7914.9,13329,12078,10309,13757,15293,12624,13218,16073,11764,12852,20309,16445,9507.2,8461,11448,10731,9572,9269.9,17019,16568,5010.7,7469.2,21987,8739.2,12232,17368,18180,12790,16430,15923,8029.7,20038,11486,11783,11709,19500,17381,17019,19096,6149.8,14594,14253,11070,14002,22835,18218,19228,13481,17875,13697,15486,4323.4,12768,7542.6,19583,18866,11784,14875,23865,15831,17764,20124,2384.8,11895,18328,15008,15775,9957,13261,15907,5215.1,19381,13940,14047,7036.8,840.26,7853.5,12953,11400,17651,6267.9,10317,13064,24177,13504,15273,12919,12831
4350,14056,14361,8471.8,18033,14362,11829,10890,8928.3,8199.5,17138,15483,4747.9,4940.1,12830,9170.1,11629,17354,15121,11335,15633,11930,14561,10616,14991,10673,15356,14617,9882.6,13279,10922,8635.2,10082,2526.5,19624,13667,12946,17453,9416.4,6770,10231,5539.7,15127,10620,8890.9,7194.8,13463,10363,13707,11348,14287,26970,14371,13333,10990,15339,15079,9475.4,17310,11879,13117,6679.8,9196.5,12366,13196,13459,10016,11771,9344.4,19314,8988.2,8915.9,8145.2,11799,11590,7641.7,11452,6537.7,8309.7,11458,13436,7497.1,1417.7,10147,14634,10582,12251,15122,12173,14607,8731.8,13071,16847,11921,14531,9574.9,12890,12127,19647,21940,21738,12654,13470,15641,10633,11052,12577,12897,8475.1,13392,12077,10479,14078,15538,13487,13746,16945,12019,13177,20645,16718,9882,9525,11671,10564,9735.8,9492.4,17313,17227,5436.3,7377.4,22579,9094.5,12487,18144,18960,13162,16532,16880,8190.7,20414,12064,12351,12097,19812,17628,17424,19891,6412.8,14810,15190,11040,14044,23042,18292,19629,14249,18051,14117,16654,4630.1,13145,7944.3,19911,20777,12480,15270,24575,16901,18727,20063,2725,12082,20084,15459,16197,10317,14103,16472,5506,19041,14005,14640,7561,773.07,7917.4,13603,11548,17944,6545.3,10537,13673,24866,14241,15729,12980,13054
4500,14846,15147,8966.6,18585,14995,9798,11159,9282.3,8823.5,17882,16440,5300.1,5395.7,13475,9912.8,12549,18049,15546,11882,16263,12614,15310,10979,15552,11375,16460,14672,9522.8,14072,11207,9252.1,10771,2928.9,20273,14542,13091,18198,9888.8,6901.7,10535,5905.1,15915,11221,9218.1,7787.8,14340,10496,14004,11916,14886,28485,15148,14253,11932,16103,16120,9865.7,18488,12850,13517,7354.3,10035,13227,16485,11758,9728.1,12093,10187,20331,9825.7,9378.5,8649.4,12446,12337,8104.8,12296,7055.7,8817.4,12018,14657,8163.2,1729.8,10634,15635,11371,12655,15976,12950,15822,9734.3,13878,17868,12564,15255,10397,13330,12701,20369,22408,22459,13116,18310,16319,10935,10996,13292,13427,8997.9,14320,12232,11318,15070,16285,13882,14268,17547,12969,14253,21163,17924,10460,9936.1,11546,11483,10690,10118,17858,18312,5742.1,8071.1,24057,10779,12929,19164,19699,13785,17435,17833,8865.4,20983,12691,12796,12736,21147,18276,17978,21678,6687.7,15347,15683,11316,14194,21451,19570,20521,14800,19045,14713,17138,4748.2,14021,8148.6,20554,20818,13336,15719,24872,17160,19697,21188,2723.1,12050,19207,15799,17423,10593,14500,16646,5684.9,19874,14514,15162,8031.3,562.44,7933.2,13672,12091,19117,6807.4,11170,13839,25572,14636,15922,13425,13267
4650,15084,15257,9430.2,18483,14609,9608.8,11377,9390.4,8869.3,17741,16936,5088.5,5546.6,13431,10312,12458,18352,15658,12049,16515,12368,15207,11030,15644,11478,16619,17202,9676.8,13619,11451,9354.6,10661,2836.6,21256,14820,13068,17897,9710.5,6887,10542,5921.9,16472,11139,9096.9,8091.8,13978,10750,14022,12134,14858,27917,15916,14534,11988,16730,16212,10054,18564,13013,13439,7465.3,9572,13077,14289,14381,9793.1,12502,10217,20356,9847.2,9155.7,8848.9,12321,12671,8100.2,12338,7268.4,8963.6,11957,14856,8045.1,1766.1,9998.2,15840,11843,12705,16127,12805,16117,10064,13973,18154,13575,15544,10406,13246,13043,20673,23092,23068,13383,19306,16644,11001,11360,13654,13733,9104.6,14288,12733,11163,14657,16146,14027,14246,17588,13096,14840,21472,17934,10534,10053,11981,11233,11127,10339,18599,18069,5891.8,8438.7,24103,10058,12845,19057,19579,14293,17799,17045,9270.3,21080,12864,13083,12662,21184,19023,18470,23126,7276.3,15543,16436,11796,14721,23353,19992,20625,15510,19481,15182,17293,5089.8,14567,8708.2,20886,20969,13259,16215,25910,18525,19753,21290,3020.6,12724,19519,16560,19570,11011,15283,17063,6086.3,20611,15195,16207,8722.2,1098.6,8217.5,14169,12739,19287,6981.8,11636,14432,26312,14974,16380,13730,13655
4800,14761,15113,9364.9,18194,15017,9598.6,11350,9525.2,8949.9,18375,17682,5209.5,5542.1,13282,10425,12864,18485,16121,12064,16422,12579,15233,10983,15938,11437,16248,17381,10600,13579,11590,9321.8,10992,2753,20872,14963,12295,18225,9637.3,6783.5,10537,5939.4,16554,11021,8717.1,7630.6,14909,10676,14204,12180,14562,27826,16888,14817,12273,16467,16613,10072,18353,12553,13545,7349.8,10193,13224,14381,14072,10502,12516,9961.6,20441,9909.3,8922.6,8893.9,12128,12650,8320.3,12326,7297,8787.8,12202,14908,8454.3,1609,9830.3,15733,11387,13298,15715,12828,16181,10273,14049,17972,15301,15270,10334,13425,13015,20656,23290,22926,13362,18619,17084,12332,11040,13275,13327,9087.7,13868,12935,10887,14628,15634,13738,14047,17861,12931,14806,21000,17357,10501,10285,12042,11054,10733,10355,17976,17991,5889.5,7735.9,23925,11054,12935,19168,19457,14064,17372,17180,9253.7,21615,12464,13156,12414,20767,19127,19130,19993,7594.8,15835,17129,11904,13825,22911,19833,20909,15356,19878,15560,18436,5238.2,14714,8970.9,21387,23546,13527,16796,25774,18913,20329,21874,3145.8,12633,19977,16754,17534,10810,15340,17236,6363,21131,15894,16900,8868,976.18,8667.5,14223,13414,19671,7312.8,11913,14621,26861,15250,17108,14103,13811
4950,15718,15674,9571.9,18407,15037,9882.6,11798,9786.4,9215.3,19209,18214,5335.9,5857.9,13858,10813,12886,18988,16542,12265,17146,13250,15551,10971,16048,11936,17056,18073,10097,13338,12077,9653.4,11421,3159.9,21874,15442,13154,18545,10034,7418.2,10859,6179.5,17114,11466,9008.1,7991.8,15294,11033,14438,12702,14858,27420,15963,14582,12326,16669,16768,10019,18529,12529,13861,7011.7,9736.7,13278,14665,13621,10676,12487,10050,20570,10042,9216.3,8856,12113,12818,8106.5,12217,7204.4,8883.1,11690,14948,8380.6,1388.1,9853.5,15761,11723,13167,16320,12822,16235,9878.5,14248,17879,14685,15619,9997.3,13899,13598,21528,23225,24646,13895,19546,17241,12919,11515,13902,13636,9459.9,14525,13605,11283,14746,16001,14298,14786,18428,13525,15295,21831,18867,11033,10407,12554,11442,11411,10806,18659,18740,6353.6,8547.6,24334,11016,13171,19670,19773,14676,18002,17554,10049,22147,13540,13893,13009,21597,19634,19594,20564,7889.3,16395,17466,12406,14157,23660,20896,21408,16039,20446,16064,19226,5770.2,15019,9511.2,22316,24240,14301,16723,27006,19077,20784,22907,3491.9,13285,21000,17377,18455,11636,15770,17964,6612.4,21614,16352,17722,9300.9,1326.4,9008,14694,13772,20183,7688.6,12175,15194,27102,15751,17616,14569,14398
5100,15097,15119,9398.9,17690,14766,9694.4,11459,9736.9,9073.7,19133,17910,5095.6,5629.3,14040,10688,12743,18766,16079,12099,16693,13237,15517,11332,15657,11860,17063,17661,10913,13526,11946,9516.3,10903,2733.6,21561,15174,12702,18246,9441.6,7311.3,11121,5835.1,17055,11192,8639.4,7943.6,15124,10700,14249,12933,15421,27647,15653,15248,13053,16588,16992,10323,18848,13084,14402,7371.5,10393,13695,17514,14798,9192.9,12862,10328,19244,10497,9509,9149.6,12706,13069,8504.4,12245,7483.3,8982.4,11778,15270,8877.7,1654.4,10006,15916,11785,13361,16709,13016,16488,10365,14809,18255,15036,15847,9967.1,13334,13660,21475,23934,24029,13694,17108,17358,11500,11516,13876,13734,9592.2,14564,13886,10910,14956,16607,14096,14584,18546,13127,15638,21425,18861,11229,10558,12298,11323,11701,10892,18702,18750,6299.2,7723.6,24743,11640,12975,19895,19522,15236,17874,17444,9104.7,21372,13315,13902,12681,21999,19683,18982,20602,8084.4,16334,17517,12289,14378,23737,20656,21032,15593,20633,16305,19103,5781.4,14804,9394,22083,23993,13707,16507,26446,19035,20864,22480,3290.1,13127,21451,17101,18353,11680,15696,18083,6560.9,21495,16533,17485,9484.5,1072.1,8939.7,14651,14003,20105,7379.9,12517,15332,27300,15393,17579,15268,14206
5250,16296,15669,9889.8,18282,15363,10076,12167,10280,9615.1,19864,18663,5675.1,6309.1,14573,11305,13322,19085,17014,12701,17590,13771,16233,12470,16393,12454,17173,17824,10721,14092,12479,10065,11636,3392.6,22606,16099,12871,18851,10308,7355.6,11684,6251,18106,11949,9050.7,8853.5,15263,11562,14506,12743,15750,28379,17047,15522,13291,16937,17343,10656,19412,13008,14184,7721.9,9993.2,13644,15604,15411,9562.8,13278,10576,20606,10722,9575.2,9577.8,12094,13264,8599.7,12537,7760.4,9340.5,12506,15665,8738.2,1736.1,10335,16124,12319,13373,16905,13262,17026,10517,15022,18685,15197,15960,10283,13890,13984,21909,23693,24268,13823,17610,17574,11771,11469,13857,13770,9205.5,14616,14470,11174,15526,16468,14198,14479,18897,13375,16053,21649,19105,11427,10756,12318,11460,11720,11402,18339,19022,6773.7,8569.1,25312,11544,13366,19482,19867,15475,18073,17611,9272.4,21586,13616,14448,13271,22427,20028,19422,21310,8236,16378,17597,12635,13971,24566,20353,20762,16183,21030,16338,19177,6026.7,15264,9703.9,22043,24293,14019,16787,26542,19096,21311,22973,3389.1,13650,21112,17408,18718,12045,15604,18144,6697.9,21598,17514,17846,9763.2,1375.8,9192.9,14794,14473,20356,7617.2,12551,15163,27517,16083,17731,15039,14624
5400,16308,15432,9600.8,18328,14944,9919.7,11596,10156,9499.7,19824,18128,5797.8,6261.7,14619,11197,13209,19231,16569,12771,17332,13808,16004,10851,15813,12500,17225,17709,9789.4,14186,12320,9938.8,11397,3140.3,22248,15890,12585,18328,10072,7234.8,10734,5746.5,14147,11576,8748.5,8267.6,16071,11355,14384,12557,15679,27437,17444,14331,13345,16946,17082,10764,19216,14145,13467,7369.4,9979.2,13205,16750,14674,11237,11687,10760,20926,10719,9570.6,8478.9,12057,13540,8765.1,12205,7755.4,9291.4,12384,15219,8175.3,1643.9,10166,15201,12026,13288,16722,13068,16636,10342,15585,18385,14544,15952,11163,14229,14342,22639,24271,24258,14277,15848,17795,11917,11571,14195,14093,10495,15069,14746,11483,15598,16809,14734,14781,19212,13950,16249,21941,19314,11762,11265,12742,12085,11790,11493,18669,19484,6995.7,8589.1,25839,12173,13423,19978,20370,15930,19011,18122,9388.7,22442,13835,14913,13319,23027,20373,19676,21524,8309.8,15091,17694,12722,14560,23516,20793,21316,16509,20779,16571,19073,5152.9,15635,9984.6,22760,24468,14514,16666,26762,19230,21660,22702,3415.9,13545,21581,18432,19450,12170,15667,18328,6807.7,22200,17728,14600,9971.7,998.39,9298,14782,14812,20863,7844.9,12855,15497,28119,16137,18221,15544,14760
5550,16553,15755,10068,18786,15548,10158,12252,10555,9817.7,20589,18821,6157,6645.1,15289,11789,13832,19789,17548,13132,18435,14506,16170,11153,16934,12811,17997,17254,10320,14487,12962,10331,11825,3620.1,22750,16371,13136,19245,10541,7477.6,11377,5954,17847,12207,9291,9049.5,16153,11860,14833,13474,15887,27940,17126,16077,13742,17493,17812,10853,19829,13937,14621,8084.6,10156,13707,18240,15479,9735.2,13425,11100,21399,11014,9793.7,9881.5,12415,13543,8988.2,11972,8128.4,9516.5,12853,16170,9080.4,1878.3,10460,16816,13069,13711,16891,14024,17587,10743,15771,18912,16028,16180,10427,14132,14923,22633,24269,23902,14086,15857,18071,11919,11496,14293,14022,10736,14870,14570,11499,15077,16773,14525,14967,19050,14080,16353,22109,19531,11490,11140,12572,11556,11975,11408,19281,20122,6855.4,8503.8,25622,11912,13478,19675,20493,15379,18904,18156,9540.4,21652,13637,14786,13458,22980,18987,19388,21773,8337.3,15145,17922,12587,14245,22567,21531,21452,16151,21056,17234,19812,5290.5,15351,9980.9,22687,24562,14462,16483,26389,20116,21592,23015,3425.8,12974,21598,17905,18798,12306,15605,18360,6739.2,22383,17800,14330,9945.9,1226.3,9329.2,14746,14571,20798,7714.2,12823,15165,28155,16166,17811,15525,14292
5700,16626,15777,9972.9,18611,15623,10249,11709,10585,10002,20555,18728,6213.7,6689.1,15329,11780,14028,20210,18268,13328,18797,14324,15912,11285,17188,11504,17818,17238,10412,14666,12843,10429,11793,3319.8,22844,16439,12887,19154,10282,7171.4,11280,5680.2,18541,12316,9072.9,9336.7,17242,11868,14782,13322,15481,28950,16497,15810,13248,17290,18052,10656,19387,13725,14296,7527.1,9936.5,13516,18340,14388,11327,13260,10589,21374,10882,9481.8,9967.3,12118,13432,8932.9,11846,8006.6,9356.9,12592,16155,9244.4,1618.2,10166,16549,12941,13574,16366,13962,17571,10742,15467,18693,15601,16150,10416,14550,14413,23402,24630,23679,14371,18049,18344,12165,11639,14773,14231,11071,15218,15173,11662,15541,17026,14812,14776,19692,14372,15807,22919,20092,11823,11831,13180,12221,12442,11807,19916,20919,7149.2,8893.4,26396,12222,13845,17335,20989,15696,18637,18634,9613.6,21976,14178,15024,13424,23506,19221,19488,19266,8268,14859,17365,12500,14641,22453,21218,22205,16423,20983,16688,19700,5251.7,15049,10309,22589,24780,14836,16810,26070,19356,21816,23153,3366.6,13069,22099,18120,18996,12161,15806,18319,6806.4,21752,18039,14657,9925.2,900.23,9161,14689,14457,20495,8016.4,12663,15564,28255,16146,17769,15410,14440
5850,17152,16414,9422.3,18898,16317,10586,11951,11090,10500,21092,19502,6729.3,7006.6,15711,12181,14351,20228,18546,14123,19048,14701,16068,11487,17665,11610,18473,17228,10657,15233,13575,10621,12294,3837.5,23664,17009,13146,19448,10570,7422.2,12081,5965.6,18484,12629,9502.1,10466,17090,12129,15165,13326,16093,27842,16896,15871,13589,17660,18323,11028,19861,14247,14893,7659,10680,14070,19302,14959,10080,13486,10799,21419,11093,9799.5,10238,12173,13557,9264.5,12520,8309.9,9572.3,13095,16387,9234.8,1796.3,10454,16637,13307,14111,17039,14315,17930,11075,15667,19553,16266,16256,10865,13844,14508,23410,22644,23416,14249,18224,18544,12234,11683,14911,13588,10961,15128,15333,11291,15448,16963,14621,14561,19055,14081,15842,22400,19900,11848,11912,12739,11711,12558,11613,19654,20646,6883.8,8685.5,26381,12141,14026,16651,20997,15694,18524,17984,9363.3,22256,14179,14842,13177,23678,19972,19552,19616,7951,14870,16882,12095,14314,22349,21576,22076,16722,20939,17052,20157,5065.2,14922,10493,22565,25534,14761,16792,26177,19010,21320,23111,3139,12807,22013,18059,19061,11874,15601,18321,6946.3,22019,17846,14335,10633,844.59,9090.6,14800,14399,20378,7729.2,12483,15384,28713,16116,17902,15775,14509
6000,16944,16120,10082,18901,16129,10784,11761,11056,10478,20651,20002,6859.8,6860.7,15845,12142,14617,20233,18382,13664,19019,14823,16019,11303,17461,11873,18788,17260,10497,15917,13569,10651,12441,3908.3,23643,16856,13118,19062,10435,7294.7,11928,5945.7,18493,12687,9434.1,10572,16801,12165,15312,13513,16270,28574,17530,16385,14050,17675,18634,11182,19630,14193,14594,7973.5,10293,14327,19095,15322,11631,13768,10827,21301,11268,9894.8,10341,12365,13583,9244.6,12767,7966.5,9731.8,12853,15902,9303.8,1952.9,10546,16777,13194,14060,16746,14281,18419,11116,15985,19392,16557,16611,10413,14198,14873,23388,22945,23184,14300,17217,18517,12063,11535,15135,13769,11269,15173,15460,11189,15655,16626,15045,14935,19433,14221,15662,22528,19921,11810,11643,13082,11895,12471,11480,19518,20318,6842.8,8658,26229,12351,13843,17293,21131,15766,18679,18222,9545.1,22268,14118,14867,13575,23585,19620,19357,19309,7984,15976,17362,12085,14182,23076,20802,21539,16240,20916,16963,20177,4812.1,14721,9911,23686,24530,14955,16800,26373,18470,20690,23140,2925.8,12641,22421,18061,18647,11986,15704,17899,6647.4,21762,17669,14545,9946.4,974.39,8736.9,14660,14130,20387,7543.9,12589,15135,28249,16284,15467,15184,14260
6150,17334,16694,10176,18600,15788,10424,11675,10909,10546,21092,19650,6885.9,6920.9,15949,11949,14665,20254,18381,13587,18876,14811,15309,11175,17354,11569,18396,17262,10673,15260,13268,10544,12237,4045.3,23645,16669,12993,19202,10313,7391,11899,5961.2,17881,12933,9483.4,10276,16748,12133,15194,14021,16575,28562,16101,16377,13949,18081,18740,11600,19671,14295,14814,7938,10436,14261,19302,16457,12034,13884,10900,21594,11358,10029,10489,12279,13888,9493.4,12912,8408.9,9875.8,13205,16101,9610.3,1900.6,10490,17007,13062,14155,16987,14194,18377,11387,15962,19415,16696,16682,10432,14422,14617,23650,23643,22930,14146,17254,18578,12397,11714,15135,13946,11447,15162,15913,11339,15965,17019,15530,14870,19275,14489,15508,22667,19890,11958,11716,13337,11977,12418,11607,19306,20317,6993.1,8503.5,26207,12260,13840,17970,20797,16237,18817,18474,9611.8,21914,14120,15573,13195,23596,19812,19388,19987,7908.3,14808,17279,12076,14267,23728,20485,21953,16529,20804,16739,20234,4673,14890,10179,22680,24825,15187,16406,26270,18900,21310,22760,3006.6,12766,22272,17960,18622,12010,15835,17997,6872.8,21312,17686,14695,9996.7,644.21,8775.8,14349,15048,20940,7743.3,12311,15221,28611,16114,17321,15390,14379
6300,17198,16448,10209,18553,15881,10245,11323,10929,10532,21022,19650,7046.7,6703.3,15878,11967,14216,20212,18190,13566,18550,14865,15143,11001,17201,11476,18328,17065,10903,15332,13688,10555,12081,3794.9,23252,16404,12803,19010,10181,7348.8,11853,5803.3,18019,12632,9469.1,10276,17244,12020,15109,13882,16522,29640,17594,16345,13880,18085,18702,11463,19604,14075,15051,7856,10779,14199,18659,15920,11691,13667,11220,21308,11264,9838.8,10529,12328,13953,9426.4,12599,8518.1,9656.5,13091,16006,9536.1,1913.5,10447,16858,13584,13997,16392,14128,17679,11299,15776,19050,16985,16730,10480,13574,15215,23315,23307,22513,13936,17067,19196,11810,11583,15246,13494,11401,14984,15765,11041,15586,16955,14943,14375,19284,14304,15301,21948,19681,11605,11624,13027,11879,12556,11728,19036,20595,6965.1,8224.9,26252,12326,13689,16978,21098,15869,18538,18296,9502.2,22549,14073,15465,13210,22640,19639,19411,20365,8673.1,15813,17486,12491,14623,24481,22149,21968,16766,21389,17225,20206,5214.8,15140,10587,21312,24766,15371,17041,26419,17578,22495,23154,3401.4,13174,22492,18452,19186,12614,15682,18472,7598.8,21739,18319,13474,10340,1204.3,9297.5,14601,15713,21080,8281.4,13022,15509,28880,16489,17555,15637,14664
